#k	TruePositives	FalsePositives	TrueNegatives	FalseNegatives	Precision	Recall	Accuracy	F-measure	HammingLoss
22	377	278	5281	544	0.624515800203874	0.412687389770723	0.335515873015873	0.410277042915932	0.126851851851852
23	369	377	5120	524	0.497810945273632	0.418153364632238	0.299591996422982	0.377567255384157	0.141001564945227
23	368	328	5160	534	0.532623106060606	0.407288173485357	0.31411804158283	0.391909538036299	0.13489827856025
23	338	230	5239	583	0.618201754385965	0.3680639391907	0.302179745137492	0.373138832997988	0.127230046948357
23	304	261	5221	604	0.569838579499597	0.341158059467919	0.260535434831209	0.332282584395261	0.135367762128326
23	352	319	5165	554	0.519948717948718	0.381377151799687	0.287603398166778	0.360990014159029	0.136619718309859
23	357	347	5144	542	0.516624773076386	0.400039123630673	0.309350547730829	0.379858782323571	0.139123630672926
23	405	344	5145	496	0.564565404475043	0.450229152693942	0.327978985021238	0.408435799985096	0.131455399061033
23	360	248	5227	555	0.624920634920635	0.39030292868321	0.324659065504136	0.398768537148819	0.12566510172144
23	351	331	5161	547	0.52128764278297	0.385826067516208	0.288056114464565	0.363391459870334	0.137402190923318
23	356	310	5174	550	0.53857998289136	0.392342946568299	0.305292868321037	0.380966099628072	0.134585289514867
24	408	431	4995	481	0.524969818913481	0.468448139350752	0.325950118764846	0.415873015873016	0.144418052256532
24	380	301	5125	509	0.587786861732645	0.430273724691777	0.336523017758172	0.414649549447649	0.128266033254157
24	399	350	5077	489	0.562222222222222	0.445995928062436	0.333887569279493	0.412065000188516	0.132858273950911
24	342	284	5144	545	0.537399598393574	0.384470082569845	0.305514082117408	0.37732156995815	0.131274742676168
24	389	298	5126	502	0.603634475597092	0.439288542020133	0.339376201787128	0.416908111682459	0.126682501979414
24	364	310	5093	548	0.567957544463568	0.396188214002941	0.31243072050673	0.387309127926705	0.135866983372922
24	388	344	5078	505	0.546626984126984	0.441923990498812	0.329908946951703	0.412768163480753	0.134441805225653
24	363	295	5119	538	0.563168724279835	0.409472910304264	0.313708856464201	0.390744568179248	0.131908155186065
24	395	324	5098	498	0.579376854599406	0.445181540549712	0.338417599819025	0.420543233488602	0.130166270783848
24	345	325	5096	549	0.542915392456677	0.383819703653433	0.294435018663047	0.371227545218044	0.13840063341251
25	324	301	5041	559	0.541367265469062	0.356936316695353	0.29157487091222	0.365354752342705	0.138152610441767
